name,highway,oneway,length,lanes,speed_kph,maxspeed,travel_time,geometry
Wagstaff Road,tertiary,False,154.33800000000002,,48.3,30 mph,11.5,"LINESTRING (620540.4069240618 4404033.44371825, 620554.4537246415 4404033.553544308, 620695.0878024914 4404034.988892964)"
Wagstaff Road,tertiary,False,83.235,,48.3,30 mph,6.2,"LINESTRING (621044.4612197643 4404043.049934072, 621127.8734164205 4404044.478234867)"
Forest Lane,residential,False,199.611,,40.2,,17.9,"LINESTRING (621044.4612197643 4404043.049934072, 621044.4486733555 4403919.040618612, 621045.3797018309 4403843.783903255)"
Wagstaff Road,tertiary,False,348.73299999999995,,48.3,30 mph,26.0,"LINESTRING (621044.4612197643 4404043.049934072, 621012.1747130832 4404042.540295497, 620982.1008522687 4404042.953863827, 620944.3473599994 4404041.470091969, 620935.3515962951 4404041.550238269, 620925.85249274 4404040.956338189, 620890.6612085011 4404039.957320443, 620882.0080083959 4404040.042930503, 620873.4509479757 4404039.463947626, 620805.9801482876 4404037.512432411, 620783.1088620337 4404037.485168735, 620758.8603395966 4404036.792368047, 620695.0878024914 4404034.988892964)"
Della Lane,residential,False,110.703,,40.2,,9.9,"LINESTRING (620924.4135945858 4404333.137682854, 620813.4660318426 4404334.386065986)"
Jones Lane,residential,False,115.129,,40.2,,10.3,"LINESTRING (620744.3637166849 4404338.293326843, 620629.1746013772 4404331.48415659)"
Jones Lane,residential,False,69.057,,40.2,,6.2,"LINESTRING (620744.3637166849 4404338.293326843, 620813.4660318426 4404334.386065986)"
Jones Lane,residential,False,101.26599999999999,,40.2,,9.1,"LINESTRING (620744.3637166849 4404338.293326843, 620740.9908308382 4404269.630038066, 620739.3270242255 4404261.055320133, 620737.7051538244 4404255.256755229, 620735.0835880261 4404247.666133031, 620728.0769846195 4404241.116657523)"
Mayhew Court,residential,False,64.634,,40.2,,5.8,"LINESTRING (620810.7475318628 4404539.507731934, 620807.7616944552 4404603.963168729)"
Mayhew Lane,residential,False,242.928,,40.2,,21.8,"LINESTRING (620810.7475318628 4404539.507731934, 620798.4125944929 4404539.535395021, 620761.1771086955 4404537.949573367, 620735.1370763939 4404537.983500001, 620700.3762592578 4404536.992047037, 620614.2921354844 4404536.969406287, 620609.4179267528 4404536.448641445, 620591.4293433055 4404536.498711866, 620574.1432984702 4404535.449677641, 620567.3763893165 4404535.454269431)"
Mayhew Lane,residential,False,80.701,,40.2,,7.2,"LINESTRING (620810.7475318628 4404539.507731934, 620816.915000868 4404539.493907833, 620848.5912024134 4404540.548283248, 620867.3592660208 4404539.956006584, 620879.3429166004 4404540.478014329, 620891.5922227588 4404540.449131032)"
Adams Road,residential,False,278.476,,40.2,,24.9,"LINESTRING (621167.3333409835 4404517.935574286, 621152.5342157581 4404516.702502825, 620902.3439978934 4404532.18118278, 620891.5922227588 4404540.449131032)"
Cypress Lane,residential,False,270.252,,40.2,,24.2,"LINESTRING (621278.8496617767 4404707.98894446, 621266.6862309676 4404708.018557742, 621261.7265266058 4404707.496019986, 621215.0599245948 4404706.535918478, 621169.1900042475 4404709.363374126, 621146.0374696353 4404710.995805823, 621131.5216178915 4404713.541916423, 621116.0182178621 4404718.958970418, 621100.0691415046 4404725.479213953, 621066.7989330898 4404744.049125575, 621040.1418743901 4404761.502375603, 621036.435138391 4404762.998126115, 621034.0985245282 4404764.515511468, 621029.8867582431 4404765.448191327, 621021.5856599316 4404764.984072272)"
Kimberly Lane,residential,False,137.275,,40.2,,12.3,"LINESTRING (621197.4796044294 4405065.407811193, 621060.0169359124 4405059.571811044)"
Warren Road,residential,False,52.378,,40.2,,4.7,"LINESTRING (620868.4786447305 4405251.166935346, 620815.9945067731 4405250.006374287)"
Warren Road,residential,False,211.905,,40.2,,19.0,"LINESTRING (620868.4786447305 4405251.166935346, 621080.8109805547 4405255.96164457)"
Wright Way Lane,residential,False,159.414,,40.2,,14.3,"LINESTRING (620868.4786447305 4405251.166935346, 620862.6871139028 4405194.788502367, 620865.9295237723 4405092.368253619)"
Pentz Road,tertiary,False,96.184,,56.3,35 mph,6.2,"LINESTRING (621620.6495122942 4405321.018309916, 621618.9547292154 4405417.024039372)"
Pentz Road,tertiary,False,47.147,,56.3,35 mph,3.0,"LINESTRING (621620.6495122942 4405321.018309916, 621621.1394161477 4405273.95345064)"
"['Mulberry Lane', 'Eaglet Way']",residential,False,536.921,,40.2,,48.1,"LINESTRING (621620.6495122942 4405321.018309916, 621417.4825296239 4405316.24274712, 621388.7208245543 4405315.232055227, 621347.9389853869 4405305.260550828, 621316.1627408727 4405305.31260649, 621306.8329582918 4405304.942892629, 621083.9245153856 4405297.421313971)"
Clark Road,secondary,False,9.981,,56.3,35 mph,0.6,"LINESTRING (621103.2460300777 4405456.818373179, 621105.0610571366 4405466.616823153)"
"['Raylinn Lane', 'Franke Lane']",residential,False,283.323,,40.2,,25.4,"LINESTRING (621103.2460300777 4405456.818373179, 621288.8824175388 4405459.64298747, 621313.7992457742 4405460.037361985, 621387.1797363769 4405461.199272526)"
Clark Road,secondary,False,78.41199999999999,,56.3,35 mph,5.0,"LINESTRING (621103.2460300777 4405456.818373179, 621093.027036113 4405393.486470463, 621091.1929848179 4405379.468962104)"
Clark Road,secondary,False,48.587,,56.3,35 mph,3.1,"LINESTRING (621105.0610571366 4405466.616823153, 621113.5560383268 4405514.378694759)"
Clark Road,secondary,False,9.981,,56.3,35 mph,0.6,"LINESTRING (621105.0610571366 4405466.616823153, 621103.2460300777 4405456.818373179)"
Pheasant Ridge Drive,residential,False,125.07,,40.2,,11.2,"LINESTRING (621105.0610571366 4405466.616823153, 621009.1368470761 4405466.655903658, 620987.4973968109 4405486.519904358)"
"['Raylinn Lane', 'Franke Lane']",residential,False,283.323,,40.2,,25.4,"LINESTRING (621387.1797363769 4405461.199272526, 621313.7992457742 4405460.037361985, 621288.8824175388 4405459.64298747, 621103.2460300777 4405456.818373179)"
Hucka Lane,residential,False,125.963,,40.2,,11.3,"LINESTRING (621113.5560383268 4405514.378694759, 621239.8047192849 4405513.932451254)"
Clark Road,secondary,False,72.28,,56.3,35 mph,4.6,"LINESTRING (621113.5560383268 4405514.378694759, 621126.3079304779 4405585.411072579)"
Clark Road,secondary,False,48.587,,56.3,35 mph,3.1,"LINESTRING (621113.5560383268 4405514.378694759, 621105.0610571366 4405466.616823153)"
Pheasant Ridge Drive,residential,False,125.07,,40.2,,11.2,"LINESTRING (620987.4973968109 4405486.519904358, 621009.1368470761 4405466.655903658, 621105.0610571366 4405466.616823153)"
Hucka Lane,residential,False,125.963,,40.2,,11.3,"LINESTRING (621239.8047192849 4405513.932451254, 621113.5560383268 4405514.378694759)"
Clark Road,secondary,False,110.192,,56.3,35 mph,7.0,"LINESTRING (621126.3079304779 4405585.411072579, 621147.2105158009 4405693.431030032)"
Clark Road,secondary,False,72.28,,56.3,35 mph,4.6,"LINESTRING (621126.3079304779 4405585.411072579, 621113.5560383268 4405514.378694759)"
Wee Dell Road,residential,False,235.707,,40.2,,21.1,"LINESTRING (621126.3079304779 4405585.411072579, 621221.0789836665 4405587.797718274, 621264.31046628 4405605.245720496, 621276.727587559 4405605.331193162, 621359.104146757 4405606.191177319)"
Raylinn Lane,residential,False,154.48,,40.2,,13.8,"LINESTRING (621147.2105158009 4405693.431030032, 621301.9926062789 4405697.32276218)"
Clark Road,secondary,False,110.192,,56.3,35 mph,7.0,"LINESTRING (621147.2105158009 4405693.431030032, 621126.3079304779 4405585.411072579)"
Clark Road,secondary,False,103.406,,56.3,35 mph,6.6,"LINESTRING (621147.2105158009 4405693.431030032, 621160.8947709694 4405765.033350427, 621167.4488972926 4405794.66835171)"
Wee Dell Road,residential,False,235.707,,40.2,,21.1,"LINESTRING (621359.104146757 4405606.191177319, 621276.727587559 4405605.331193162, 621264.31046628 4405605.245720496, 621221.0789836665 4405587.797718274, 621126.3079304779 4405585.411072579)"
Raylinn Lane,residential,False,154.48,,40.2,,13.8,"LINESTRING (621301.9926062789 4405697.32276218, 621147.2105158009 4405693.431030032)"
San Jose Lane,residential,False,106.968,,40.2,,9.6,"LINESTRING (621167.4488972926 4405794.66835171, 621274.6412045849 4405796.697072327)"
Clark Road,secondary,False,200.58199999999997,,56.3,35 mph,12.8,"LINESTRING (621167.4488972926 4405794.66835171, 621176.520308078 4405833.002744248, 621180.3839838045 4405854.046663034, 621181.3478540195 4405863.498624126, 621182.5032493793 4405882.5013535, 621182.0884154892 4405892.48661335, 621175.2043666539 4405959.544987508, 621173.7621116259 4405969.514001221, 621168.1777921268 4405992.29586322)"
Clark Road,secondary,False,103.406,,56.3,35 mph,6.6,"LINESTRING (621167.4488972926 4405794.66835171, 621160.8947709694 4405765.033350427, 621147.2105158009 4405693.431030032)"
San Jose Lane,residential,False,106.968,,40.2,,9.6,"LINESTRING (621274.6412045849 4405796.697072327, 621167.4488972926 4405794.66835171)"
Walnut Lane,residential,False,236.147,,40.2,,21.1,"LINESTRING (621168.1777921268 4405992.29586322, 621404.8054730056 4405997.48456554)"
Clark Road,secondary,False,86.16,,56.3,35 mph,5.5,"LINESTRING (621168.1777921268 4405992.29586322, 621158.0286398659 4406027.550836037, 621147.6055398332 4406058.471700234, 621142.8133346807 4406074.493868051)"
Clark Road,secondary,False,200.582,,56.3,35 mph,12.8,"LINESTRING (621168.1777921268 4405992.29586322, 621173.7621116259 4405969.514001221, 621175.2043666539 4405959.544987508, 621182.0884154892 4405892.48661335, 621182.5032493793 4405882.5013535, 621181.3478540195 4405863.498624126, 621180.3839838045 4405854.046663034, 621176.520308078 4405833.002744248, 621167.4488972926 4405794.66835171)"
Walnut Lane,residential,False,236.147,,40.2,,21.1,"LINESTRING (621404.8054730056 4405997.48456554, 621168.1777921268 4405992.29586322)"
Skyway,secondary,False,36.281,,56.3,35 mph,2.3,"LINESTRING (621114.4324067832 4406255.452282659, 621100.4022311158 4406222.035464405)"
Skyway,secondary,False,514.8109999999999,,56.3,35 mph,32.9,"LINESTRING (621114.4324067832 4406255.452282659, 621122.0335965919 4406273.002621092, 621135.8386860001 4406298.977571925, 621168.0401786205 4406352.998536758, 621186.2200759402 4406378.487680014, 621196.1347273602 4406390.523683461, 621216.6664089813 4406413.496642331, 621238.7390162916 4406436.494045852, 621245.6381587797 4406444.263628588, 621282.8750444484 4406483.044017926, 621294.3063333174 4406491.218456771, 621295.9992697885 4406492.46648378, 621309.8312156176 4406500.456914223, 621338.3740051548 4406515.008507854, 621354.2764021668 4406522.032629885, 621368.8335810112 4406527.481189019, 621385.2496031774 4406534.513514305, 621453.2513332755 4406561.014930222, 621470.2840972086 4406566.947015895, 621487.2206631458 4406573.543738128, 621492.8499624809 4406574.965253199)"
Skyway Crossroad,tertiary,False,125.986,,53.7,,8.4,"LINESTRING (615224.0314836159 4400214.455066499, 615225.1992289589 4400088.691526435)"
Skyway Crossroad,tertiary,False,125.986,,53.7,,8.4,"LINESTRING (615225.1992289589 4400088.691526435, 615224.0314836159 4400214.455066499)"
Vista Village Drive,residential,False,60.242999999999995,,40.2,,5.4,"LINESTRING (615225.1992289589 4400088.691526435, 615246.8603029071 4400088.994469709, 615285.5715233699 4400089.609006741)"
Skyway Crossroad,tertiary,False,201.043,,53.7,,13.5,"LINESTRING (615225.1992289589 4400088.691526435, 615226.5422779166 4399944.390984743, 615227.4742005379 4399888.00889182)"
Pentz Road,tertiary,False,38.838,,56.3,35 mph,2.5,"LINESTRING (621492.8499624809 4406574.965253199, 621494.2112100295 4406567.426342783, 621495.103560813 4406562.455672675, 621496.832291084 4406556.043897685, 621502.9479170582 4406537.600458644)"
Skyway,secondary,False,514.811,,56.3,35 mph,32.9,"LINESTRING (621492.8499624809 4406574.965253199, 621487.2206631458 4406573.543738128, 621470.2840972086 4406566.947015895, 621453.2513332755 4406561.014930222, 621385.2496031774 4406534.513514305, 621368.8335810112 4406527.481189019, 621354.2764021668 4406522.032629885, 621338.3740051548 4406515.008507854, 621309.8312156176 4406500.456914223, 621295.9992697885 4406492.46648378, 621294.3063333174 4406491.218456771, 621282.8750444484 4406483.044017926, 621245.6381587797 4406444.263628588, 621238.7390162916 4406436.494045852, 621216.6664089813 4406413.496642331, 621196.1347273602 4406390.523683461, 621186.2200759402 4406378.487680014, 621168.0401786205 4406352.998536758, 621135.8386860001 4406298.977571925, 621122.0335965919 4406273.002621092, 621114.4324067832 4406255.452282659)"
Pentz Road,tertiary,False,38.838,,56.3,35 mph,2.5,"LINESTRING (621502.9479170582 4406537.600458644, 621496.832291084 4406556.043897685, 621495.103560813 4406562.455672675, 621494.2112100295 4406567.426342783, 621492.8499624809 4406574.965253199)"
Pentz Road,tertiary,False,115.05600000000001,,56.3,35 mph,7.4,"LINESTRING (621502.9479170582 4406537.600458644, 621509.9619495268 4406516.506780259, 621517.2216456067 4406501.523132705, 621527.8449407193 4406485.038557899, 621536.6697319702 4406473.965471676, 621542.5026855037 4406467.951875581, 621549.9242393983 4406458.965932433, 621552.8668036454 4406457.014247527, 621565.2511430238 4406442.88909161)"
Revere Court,residential,False,70.593,,40.2,,6.3,"LINESTRING (621502.9479170582 4406537.600458644, 621485.251326051 4406530.325529751, 621444.3002686824 4406499.034622846)"
Skyway Crossroad,tertiary,False,201.043,,53.7,,13.5,"LINESTRING (615227.4742005379 4399888.00889182, 615226.5422779166 4399944.390984743, 615225.1992289589 4400088.691526435)"
Skyway,trunk,True,916.042,,80.5,50 mph,41.0,"LINESTRING (615227.4742005379 4399888.00889182, 615236.6075695052 4399890.47730996, 615252.8868631647 4399896.494503064, 615268.8083929879 4399903.505503501, 615284.1084310694 4399911.950412849, 615299.0490266734 4399921.500115329, 615313.2974365588 4399931.483515569, 615320.9947478772 4399938.2600901, 615326.9160038292 4399943.455769709, 615339.583658153 4399955.968843556, 615351.2080459327 4399969.465408672, 615373.2254243533 4399998.54939539, 615427.9551703298 4400074.973991692, 615439.6715761414 4400088.028024923, 615450.774805811 4400101.960984848, 615462.0710618435 4400114.453656911, 615485.869700364 4400139.01313551, 615511.4908996539 4400162.045892607, 615525.11709491 4400173.463563128, 615539.1766726638 4400184.554733803, 615553.8460094703 4400194.989013525, 615584.217761573 4400215.540168045, 615600.1015675813 4400224.993681527, 615616.7715157282 4400233.459923892, 615682.3893203811 4400269.529590116, 615730.3960484895 4400297.008097613, 615761.8419725421 4400314.467729069, 615792.5788713804 4400333.471027757, 615821.1417892239 4400354.55096374, 615848.4916271695 4400376.500835336, 615874.2756128323 4400399.981402461, 615900.4088625706 4400423.023270865, 615912.8328314032 4400434.534536478, 615933.9861996871 4400452.505594628)"
Pine Haven Drive,residential,False,160.956,,40.2,,14.4,"LINESTRING (616154.8629115553 4400501.472518814, 616149.6401541041 4400570.245926323, 616151.8888209896 4400579.649747288, 616156.7970220324 4400587.728312227, 616227.7880101075 4400604.200941178)"
Princeton Way,residential,False,87.612,,40.2,,7.8,"LINESTRING (616190.3138357403 4400492.017567337, 616184.3265470534 4400470.867107782, 616181.1209582369 4400459.572616098, 616180.3884811968 4400457.008149995, 616174.6613696185 4400439.047812697, 616166.1336355504 4400407.945151478)"
Pine Haven Drive,residential,False,160.956,,40.2,,14.4,"LINESTRING (616227.7880101075 4400604.200941178, 616156.7970220324 4400587.728312227, 616151.8888209896 4400579.649747288, 616149.6401541041 4400570.245926323, 616154.8629115553 4400501.472518814)"
"['Foothill Road', 'Orchard Drive', 'Pacific Drive']",residential,False,1095.2559999999999,,40.2,,98.1,"LINESTRING (616166.1336355504 4400407.945151478, 616171.0476293104 4400406.021221095, 616289.976956964 4400373.517895645, 616300.7273638354 4400371.016366567, 616305.533875661 4400370.534107078, 616327.3623011402 4400366.535220398, 616301.7074861414 4400323.294097614, 616299.9653588107 4400319.493140951, 616291.7636666682 4400306.490968161, 616265.2885533542 4400266.457038512, 616263.0978140117 4400263.981495484, 616259.7797645157 4400262.377012311, 616249.3131986633 4400257.444795455, 616244.792238486 4400256.044135934, 616239.9386338041 4400253.972343138, 616222.9669520042 4400248.497598482, 616219.4758439935 4400247.001529717, 616212.5171474336 4400242.455522322, 616201.4944367233 4400228.966684705, 616176.8347217153 4400193.512246672, 616156.2136530055 4400163.003728661, 616149.3220137447 4400154.018140402, 616146.2592628396 4400152.528588259, 616143.6803822056 4400153.044653737, 616133.4287185405 4400156.553103825, 616048.9667643673 4400210.562004697, 615988.9096933706 4400248.954145152, 615978.5490759497 4400254.015378008, 615973.7896349783 4400257.051931395, 615970.167532797 4400258.551440311, 615963.250969209 4400262.554559741, 615938.4977643795 4400272.949258918, 615935.2184026727 4400274.453960242, 615890.0369425365 4400303.968176638, 615886.5410016383 4400308.467069117, 615885.5381905397 4400312.448518074, 615884.5315951142 4400318.383797369, 615886.2890956321 4400323.450470448, 615942.4680926054 4400378.330443729, 615954.7171782409 4400389.506085319, 615971.0614615921 4400403.030554148, 615986.9983598011 4400412.885363402, 616005.7526997632 4400421.173047467, 616016.9299620858 4400425.005513507, 616032.5456018947 4400429.460167637, 616034.6002369752 4400429.602242224, 616036.8144867666 4400430.523845186, 616042.7213518072 4400430.946188299, 616056.7442931281 4400433.045470187, 616075.5047838326 4400433.551169236, 616095.7755451183 4400430.527229058, 616108.5837923519 4400427.945543227, 616119.9489248847 4400424.453915996, 616152.0888650726 4400412.950395384, 616156.4887722157 4400411.018677042, 616160.1898053378 4400409.964517297, 616163.5548381802 4400408.461208642, 616166.1336355504 4400407.945151478)"
