y,x,street_count,lon,lat,highway,geometry
4400629.962355294,616718.3320449074,1,-121.6376562,39.7475884,,POINT (616718.3320449074 4400629.962355294)
4399597.051346581,620167.7679331073,3,-121.597594,39.737805,,POINT (620167.7679331073 4399597.051346581)
4399737.458079603,620165.7418962322,1,-121.597592,39.73907,,POINT (620165.7418962322 4399737.458079603)
4399613.3221051665,620114.9725584136,3,-121.598207,39.737959,,POINT (620114.9725584136 4399613.322105167)
4399590.601651146,620245.0945819712,3,-121.596693,39.737736,,POINT (620245.0945819712 4399590.601651146)
4400368.492090772,621030.96643867,3,-121.5873811,39.7446316,,POINT (621030.9664386699 4400368.492090772)
4400298.099570136,621034.0817570767,3,-121.5873577,39.7439971,,POINT (621034.0817570767 4400298.099570136)
4400376.321283476,621076.1712399445,1,-121.5868522,39.7446957,mini_roundabout,POINT (621076.1712399445 4400376.321283476)
4400371.832846235,620890.7038991266,3,-121.5890171,39.7446816,,POINT (620890.7038991266 4400371.832846235)
4400403.620417043,620890.1775814801,3,-121.5890174,39.744968,,POINT (620890.1775814801 4400403.620417043)
4400164.8714545285,620893.5432042141,3,-121.589022,39.742817,,POINT (620893.5432042141 4400164.871454529)
4400518.00112383,621187.8507468705,1,-121.585523,39.745956,,POINT (621187.8507468705 4400518.00112383)
4400599.147825931,621285.7250618152,3,-121.584366,39.746673,,POINT (621285.7250618152 4400599.147825931)
4401602.038666683,617892.6609589602,3,-121.6237788,39.7561828,,POINT (617892.6609589602 4401602.038666683)
4401582.405113587,617943.5867994262,1,-121.623188,39.7559989,,POINT (617943.5867994262 4401582.405113587)
4401543.491802814,617866.8943836248,4,-121.62409,39.755659,,POINT (617866.8943836248 4401543.491802814)
4401744.451129344,617954.7200535585,3,-121.623029,39.757457,,POINT (617954.7200535585 4401744.451129344)
4400754.419153668,617661.8414288104,3,-121.6266242,39.7485797,,POINT (617661.8414288104 4400754.419153668)
4400921.471318435,617520.1037412237,1,-121.6282483,39.750104,,POINT (617520.1037412237 4400921.471318435)
4400817.719057536,617660.9738827234,3,-121.626623,39.74915,,POINT (617660.9738827234 4400817.719057536)
4402114.550216118,616820.6079990462,1,-121.636199,39.760947,,POINT (616820.6079990462 4402114.550216118)
4402115.516118483,616723.6025084185,3,-121.637331,39.760969,,POINT (616723.6025084185 4402115.516118483)
4402001.978432696,616725.7582863314,3,-121.637326,39.759946,,POINT (616725.7582863314 4402001.978432696)
4402244.502073646,616737.1480441825,3,-121.63715,39.762129,,POINT (616737.1480441825 4402244.502073646)
4401963.0287302695,617599.2875802012,4,-121.627138,39.759475,,POINT (617599.2875802012 4401963.02873027)
4401899.173188008,617597.9528621507,1,-121.627165,39.7589,,POINT (617597.9528621507 4401899.173188008)
4402324.525508541,617579.095404539,1,-121.627309,39.762734,,POINT (617579.095404539 4402324.525508541)
4401962.974896941,617494.3266554207,3,-121.628363,39.759489,,POINT (617494.3266554207 4401962.974896941)
4401963.506715121,617676.078024327,3,-121.6262417,39.7594687,,POINT (617676.0780243271 4401963.506715121)
4402000.935490157,619869.4008286849,3,-121.600637,39.7595,,POINT (619869.4008286849 4402000.935490157)
4402074.654057147,619869.5343210793,1,-121.600622,39.760164,,POINT (619869.5343210793 4402074.654057147)
4402001.855219758,619842.995786129,3,-121.600945,39.759512,,POINT (619842.995786129 4402001.855219758)
4402008.462357759,620059.6730689801,3,-121.598415,39.759541,,POINT (620059.6730689801 4402008.462357759)
4404883.69979546,622429.0455185977,1,-121.570227,39.785102,,POINT (622429.0455185977 4404883.69979546)
4404919.439357578,622428.4746912323,3,-121.570227,39.785424,,POINT (622428.4746912323 4404919.439357578)
4404916.851495897,622370.7002338996,1,-121.570902,39.785409,,POINT (622370.7002338996 4404916.851495897)
4405095.467659594,622390.5462111118,3,-121.570637,39.787015,,POINT (622390.5462111118 4405095.467659594)
4402267.23941741,621714.8489700911,1,-121.57905,39.761637,,POINT (621714.8489700911 4402267.23941741)
4402188.948550327,621678.4762254261,3,-121.579489,39.760937,,POINT (621678.4762254261 4402188.948550327)
4402319.364056062,621676.4077757611,1,-121.579489,39.762112,,POINT (621676.4077757611 4402319.364056062)
4402177.170028823,621474.6515974379,3,-121.58187,39.76086,,POINT (621474.6515974379 4402177.170028823)
4403209.659500621,619716.9537962948,3,-121.602196,39.770409,,POINT (619716.9537962948 4403209.659500621)
4403207.537859072,619645.0237397527,3,-121.603036,39.7704,,POINT (619645.0237397527 4403207.537859072)
4403699.952508193,619737.5695410214,3,-121.601866,39.7748224,,POINT (619737.5695410214 4403699.952508193)
4403212.037817505,619847.9068000573,4,-121.600667,39.770412,,POINT (619847.9068000573 4403212.037817505)
4403729.492148725,619733.8530253614,1,-121.601904,39.775089,,POINT (619733.8530253614 4403729.492148725)
4403701.706123631,619838.4555239587,4,-121.600688,39.774824,,POINT (619838.4555239587 4403701.706123631)
4402718.027459179,618009.2344017033,3,-121.622218,39.766219,,POINT (618009.2344017033 4402718.027459179)
4402650.602542202,617640.3846381308,3,-121.6265353,39.7656627,,POINT (617640.3846381308 4402650.602542202)
4399329.018918704,619917.0494314709,1,-121.600568,39.735426,,POINT (619917.0494314709 4399329.018918704)
4399690.676738018,619992.6543529275,3,-121.59962,39.738673,,POINT (619992.6543529275 4399690.676738018)
4401259.155959524,617031.4056916201,1,-121.633891,39.753213,,POINT (617031.4056916201 4401259.155959524)
4401356.614998583,617095.986049044,3,-121.63312,39.754082,,POINT (617095.9860490439 4401356.614998583)
4401242.215516392,617092.5902057181,1,-121.63318,39.753052,,POINT (617092.5902057181 4401242.215516392)
4399251.261815865,616238.5264624103,3,-121.6434986,39.7352351,,POINT (616238.5264624103 4399251.261815865)
4402727.608686704,622041.3428140216,3,-121.575154,39.765737,,POINT (622041.3428140216 4402727.608686704)
4402632.450919049,622082.354487778,3,-121.574693,39.764874,,POINT (622082.354487778 4402632.450919049)
4402235.4609078,617461.2795723598,3,-121.6287,39.761948,,POINT (617461.2795723598 4402235.4609078)
4402046.02073046,617336.4966359274,1,-121.6301902,39.7602588,,POINT (617336.4966359274 4402046.02073046)
4402306.025479482,617327.9105584071,3,-121.630244,39.762602,,POINT (617327.9105584071 4402306.025479482)
4402859.602309951,620735.9491294534,1,-121.590366,39.767112,,POINT (620735.9491294534 4402859.602309951)
4402862.2920470275,620857.3939011437,3,-121.588948,39.767119,,POINT (620857.3939011437 4402862.292047027)
4402898.250736427,620856.6559614864,4,-121.58895,39.767443,,POINT (620856.6559614864 4402898.250736427)
4402772.491478003,620858.294789296,3,-121.588954,39.76631,,POINT (620858.294789296 4402772.491478003)
4398930.769400347,615581.7107352223,3,-121.6512179,39.7324375,,POINT (615581.7107352223 4398930.769400347)
4398836.149815196,615539.6077778473,3,-121.6517257,39.7315909,,POINT (615539.6077778473 4398836.149815196)
4398977.025123219,615605.0062699156,3,-121.650938,39.732851,,POINT (615605.0062699156 4398977.025123219)
4398930.016757411,616205.6996719455,1,-121.6439383,39.7323459,,POINT (616205.6996719455 4398930.016757411)
4402426.50065419,617066.9701215379,1,-121.6332681,39.7637231,,POINT (617066.9701215379 4402426.50065419)
4402526.986774832,617067.2529833333,3,-121.6332469,39.7646282,,POINT (617067.2529833333 4402526.986774832)
4402548.539702315,617248.5406820016,3,-121.6311271,39.7647974,,POINT (617248.5406820016 4402548.539702315)
4402517.618088643,616993.1058057216,3,-121.634114,39.764554,,POINT (616993.1058057216 4402517.618088643)
4403226.023805393,620556.0980521813,3,-121.592398,39.770438,,POINT (620556.0980521813 4403226.023805393)
4403225.37228715,620514.6436444905,3,-121.592882,39.770438,,POINT (620514.6436444905 4403225.37228715)
4403589.520152588,620578.4740988805,3,-121.5920701,39.773709,,POINT (620578.4740988805 4403589.520152588)
4403227.043310758,620585.6384403976,3,-121.592053,39.770443,,POINT (620585.6384403976 4403227.043310758)
4401431.416692181,620373.4181485255,1,-121.594859,39.754299,,POINT (620373.4181485255 4401431.416692181)
4401610.937256758,620373.6011730995,4,-121.594824,39.755916,,POINT (620373.6011730995 4401610.937256758)
4401730.486062064,620372.411249977,1,-121.594816,39.756993,,POINT (620372.411249977 4401730.486062064)
4401609.641249471,620276.7933163565,3,-121.595954,39.755918,,POINT (620276.7933163565 4401609.641249471)
4401612.543251509,620468.8617995695,3,-121.593712,39.755917,,POINT (620468.8617995695 4401612.543251509)
4403173.590203383,616964.2364070392,3,-121.6343342,39.7704667,,POINT (616964.2364070392 4403173.590203383)
4402974.04169769,617016.9861847044,4,-121.633754,39.768662,,POINT (617016.9861847044 4402974.04169769)
4403173.966309381,617015.8206764864,3,-121.633732,39.770463,,POINT (617015.8206764864 4403173.966309381)
4403389.208713145,616968.6323159009,1,-121.6342445,39.7724083,,POINT (616968.6323159009 4403389.208713145)
4400544.889160873,618674.5905623867,1,-121.6148442,39.7465519,,POINT (618674.5905623867 4400544.889160873)
4400768.098716865,618670.8052970129,3,-121.6148481,39.748563,,POINT (618670.8052970129 4400768.098716865)
4400767.433674512,618634.2486470703,3,-121.6152748,39.7485621,,POINT (618634.2486470703 4400767.433674512)
4400770.046564299,618760.8513617717,3,-121.613797,39.748568,,POINT (618760.8513617717 4400770.046564299)
4399867.059987954,616969.5833315677,3,-121.63486,39.740682,,POINT (616969.5833315677 4399867.059987954)
4399797.960885263,617032.0879105219,1,-121.634143,39.740051,,POINT (617032.0879105219 4399797.960885263)
4399922.483170677,617109.6388155753,4,-121.633216,39.741162,,POINT (617109.6388155753 4399922.483170677)
4403238.963708862,621193.970889862,3,-121.58495,39.770464,,POINT (621193.970889862 4403238.963708862)
4403641.636152426,621194.2037696965,1,-121.584873,39.774091,,POINT (621194.2037696965 4403641.636152426)
4403218.969000234,621242.4340957361,3,-121.584388,39.770277,,POINT (621242.4340957361 4403218.969000234)
4403236.954319881,621101.9063127319,3,-121.586025,39.770459,,POINT (621101.9063127319 4403236.954319881)
4401783.004922548,617783.2709643674,3,-121.625023,39.757828,,POINT (617783.2709643674 4401783.004922548)
4401853.008776716,617715.0197762805,3,-121.625807,39.758468,,POINT (617715.0197762805 4401853.008776716)
4401968.504848562,617876.5598791239,4,-121.623901,39.759486,traffic_signals,POINT (617876.5598791239 4401968.504848562)
4401697.982204887,617740.961861471,3,-121.625532,39.757068,,POINT (617740.9618614709 4401697.982204887)
4401852.953388865,617682.4605623062,1,-121.626187,39.758472,,POINT (617682.4605623062 4401852.953388865)
4401853.540577904,617756.9112858489,1,-121.625318,39.758467,,POINT (617756.9112858489 4401853.540577904)
4402752.482085666,620171.2313012278,1,-121.596977,39.766227,,POINT (620171.2313012278 4402752.482085666)
4402756.049235112,620455.2765836201,3,-121.593661,39.766219,,POINT (620455.2765836201 4402756.049235112)
4402814.9859258495,620454.3510540569,3,-121.593661,39.76675,,POINT (620454.3510540569 4402814.98592585)
4402715.097267969,620456.1767079692,3,-121.593658,39.76585,,POINT (620456.1767079692 4402715.097267969)
4399030.1491841385,615630.2723941262,3,-121.6506339,39.7333261,,POINT (615630.2723941262 4399030.149184139)
4398954.529381334,615245.7689081843,1,-121.655133,39.732697,,POINT (615245.7689081843 4398954.529381334)
4398854.730358639,615386.5214280491,1,-121.6535084,39.731779,,POINT (615386.5214280491 4398854.730358639)
4398647.7570495,615450.3541906439,3,-121.6528,39.729906,,POINT (615450.3541906439 4398647.7570495)
4405510.508452247,620910.6372529077,1,-121.587839,39.790965,,POINT (620910.6372529077 4405510.508452247)
4405508.907791311,620935.8422868537,3,-121.587545,39.790947,,POINT (620935.8422868537 4405508.907791311)
4405429.244993609,620938.9835936758,3,-121.587523,39.790229,,POINT (620938.9835936758 4405429.244993609)
4405429.857177326,620977.7717595052,3,-121.58707,39.790229,,POINT (620977.7717595052 4405429.857177326)
4403183.465897971,617462.9549558415,3,-121.628511,39.770487,,POINT (617462.9549558415 4403183.465897971)
4403460.931179784,617465.0445543047,1,-121.628437,39.772986,,POINT (617465.0445543047 4403460.931179784)
4403181.034364138,617333.1174120407,3,-121.630027,39.770483,,POINT (617333.1174120407 4403181.034364138)
4403187.182052651,617632.2578820297,4,-121.6265341,39.7704971,,POINT (617632.2578820297 4403187.182052651)
4401704.579750207,619674.3794948416,3,-121.602967,39.756858,,POINT (619674.3794948416 4401704.579750207)
4401701.479934633,619603.735881959,1,-121.603792,39.75684,,POINT (619603.735881959 4401701.479934633)
4401742.308888744,619673.2769224709,3,-121.602973,39.757198,,POINT (619673.2769224709 4401742.308888744)
4405204.144664084,621622.5897608832,3,-121.579583,39.788104,,POINT (621622.5897608832 4405204.144664084)
4405197.70583529,621426.5549180114,1,-121.581873,39.788074,,POINT (621426.5549180114 4405197.70583529)
4405273.95345064,621621.1394161477,3,-121.579587,39.788733,,POINT (621621.1394161477 4405273.95345064)
4405067.50488385,621624.2440617471,3,-121.579589,39.786873,,POINT (621624.2440617471 4405067.50488385)
4401779.068401467,621622.7675983864,1,-121.580215,39.757253,,POINT (621622.7675983864 4401779.068401467)
4401781.410827885,621476.2905504636,3,-121.581924,39.757295,,POINT (621476.2905504636 4401781.410827885)
4401831.690125152,621475.4945321584,3,-121.581924,39.757748,,POINT (621475.4945321584 4401831.690125152)
4401722.371318565,621477.7393787943,3,-121.581918,39.756763,,POINT (621477.7393787943 4401722.371318565)
4400455.185459628,617316.0189591605,1,-121.630713,39.745932,,POINT (617316.0189591605 4400455.185459628)
4400589.653278318,617441.1400689189,3,-121.629229,39.747126,,POINT (617441.1400689189 4400589.653278318)
4400652.742207293,617559.208820528,3,-121.62784,39.747678,,POINT (617559.208820528 4400652.742207293)
4400421.370060185,617449.6281177206,3,-121.62916,39.745609,,POINT (617449.6281177206 4400421.370060185)
4400582.539338727,620887.3940995223,3,-121.589017,39.74658,,POINT (620887.3940995223 4400582.539338727)
4400667.236704323,620886.7457783174,3,-121.589009,39.747343,,POINT (620886.7457783174 4400667.236704323)
4402563.025741222,617914.0333603857,3,-121.623357,39.764836,,POINT (617914.0333603857 4402563.025741222)
4402588.467646841,617944.1430441956,1,-121.623001,39.765061,turning_circle,POINT (617944.1430441956 4402588.467646841)
4402462.038911974,617757.5960545905,3,-121.625201,39.763948,,POINT (617757.5960545905 4402462.038911974)
4402457.477617921,617923.1954238985,3,-121.623269,39.763884,,POINT (617923.1954238985 4402457.477617921)
4402894.968092059,620655.2010665615,1,-121.591302,39.767442,,POINT (620655.2010665615 4402894.968092059)
4402893.752618041,621014.9680181452,1,-121.587103,39.76738,,POINT (621014.9680181452 4402893.752618041)
4402932.882922802,620856.281617932,3,-121.588948,39.767755,,POINT (620856.281617932 4402932.882922802)
4402614.193603206,621456.7648343765,3,-121.581998,39.764799,,POINT (621456.7648343765 4402614.193603206)
4402610.224777246,621332.2516477372,1,-121.583452,39.764781,,POINT (621332.2516477372 4402610.224777246)
4402574.4706901265,621458.1648928344,4,-121.581989,39.764441,,POINT (621458.1648928344 4402574.470690127)
4402932.667855622,620750.9914259313,1,-121.590177,39.767768,,POINT (620750.9914259313 4402932.667855622)
4402972.6126431255,620855.3129047884,4,-121.588952,39.768113,,POINT (620855.3129047884 4402972.612643125)
4404437.24732004,620153.0555198875,3,-121.596881,39.781405,,POINT (620153.0555198875 4404437.24732004)
4404333.027064181,620154.7745773366,1,-121.59688,39.780466,,POINT (620154.7745773366 4404333.027064181)
4404436.156179255,620239.2436087633,3,-121.595875,39.781383,,POINT (620239.2436087633 4404436.156179255)
4400595.870236048,620343.9309321453,1,-121.595356,39.746777,,POINT (620343.9309321453 4400595.870236048)
4400559.601410395,620480.5832735033,3,-121.5937681,39.746431,,POINT (620480.5832735033 4400559.601410395)
4403224.506406829,620466.5959627822,3,-121.593443,39.770437,,POINT (620466.5959627822 4403224.506406829)
4403341.188562417,620466.647881567,1,-121.593421,39.771488,,POINT (620466.647881567 4403341.188562417)
4403224.474137891,620450.4047024362,3,-121.593632,39.770439,,POINT (620450.4047024362 4403224.474137891)
4406220.453885714,621603.3781986148,4,-121.579619,39.797261,,POINT (621603.3781986148 4406220.453885714)
4406220.387853113,621725.070873709,1,-121.578198,39.797243,,POINT (621725.070873709 4406220.387853113)
4406212.468587499,621491.9185692065,3,-121.580922,39.797205,,POINT (621491.9185692065 4406212.468587499)
